"src","dest"
"CNR1","GNG12"
"CNR1","GNB4"
"CNR1","GNG8"
"GNAI1","MAPK14"
"GNAI1","MAPK8"
"GNAI1","MAPK11"
"GNAI1","MAPK9"
"GNAI1","MAPK10"
"GNAI1","MAPK13"
"GNAI1","MAPK12"
"GNAI1","CACNA1A"
"GNAI1","CACNA1B"
"GNAI2","MAPK14"
"GNAI2","MAPK8"
"GNAI2","MAPK11"
"GNAI2","MAPK9"
"GNAI2","MAPK10"
"GNAI2","MAPK13"
"GNAI2","MAPK12"
"GNAI2","CACNA1A"
"GNAI2","CACNA1B"
"GNAI3","MAPK14"
"GNAI3","MAPK8"
"GNAI3","MAPK11"
"GNAI3","MAPK9"
"GNAI3","MAPK10"
"GNAI3","MAPK13"
"GNAI3","MAPK12"
"GNAI3","CACNA1A"
"GNAI3","CACNA1B"
"GNAO1","ADCY1"
"GNAO1","ADCY2"
"GNAO1","ADCY3"
"GNAO1","ADCY5"
"GNAO1","ADCY6"
"GNAO1","ADCY7"
"GNAO1","ADCY8"
"GNAO1","ADCY9"
"GNAO1","MAPK14"
"GNAO1","ADCY4"
"GNAO1","KCNJ3"
"GNAO1","KCNJ5"
"GNAO1","KCNJ6"
"GNAO1","KCNJ9"
"GNAO1","MAPK8"
"GNAO1","MAPK11"
"GNAO1","MAPK9"
"GNAO1","MAPK10"
"GNAO1","MAPK13"
"GNAO1","MAPK12"
"GNAO1","CACNA1A"
"GNAO1","CACNA1B"
"GNB1","MAPK14"
"GNB1","MAPK8"
"GNB1","MAPK11"
"GNB1","MAPK9"
"GNB1","MAPK10"
"GNB1","MAPK13"
"GNB1","MAPK12"
"GNB1","CACNA1A"
"GNB1","CACNA1B"
"GNB2","MAPK14"
"GNB2","MAPK8"
"GNB2","MAPK11"
"GNB2","MAPK9"
"GNB2","MAPK10"
"GNB2","MAPK13"
"GNB2","MAPK12"
"GNB2","CACNA1A"
"GNB2","CACNA1B"
"GNB3","MAPK14"
"GNB3","MAPK8"
"GNB3","MAPK11"
"GNB3","MAPK9"
"GNB3","MAPK10"
"GNB3","MAPK13"
"GNB3","MAPK12"
"GNB3","CACNA1A"
"GNB3","CACNA1B"
"GNG3","MAPK14"
"GNG3","MAPK8"
"GNG3","MAPK11"
"GNG3","MAPK9"
"GNG3","MAPK10"
"GNG3","MAPK13"
"GNG3","MAPK12"
"GNG3","CACNA1A"
"GNG3","CACNA1B"
"GNG4","MAPK14"
"GNG4","MAPK8"
"GNG4","MAPK11"
"GNG4","MAPK9"
"GNG4","MAPK10"
"GNG4","MAPK13"
"GNG4","MAPK12"
"GNG4","CACNA1A"
"GNG4","CACNA1B"
"GNG5","MAPK14"
"GNG5","MAPK8"
"GNG5","MAPK11"
"GNG5","MAPK9"
"GNG5","MAPK10"
"GNG5","MAPK13"
"GNG5","MAPK12"
"GNG5","CACNA1A"
"GNG5","CACNA1B"
"GNG7","MAPK14"
"GNG7","MAPK8"
"GNG7","MAPK11"
"GNG7","MAPK9"
"GNG7","MAPK10"
"GNG7","MAPK13"
"GNG7","MAPK12"
"GNG7","CACNA1A"
"GNG7","CACNA1B"
"GNG10","MAPK14"
"GNG10","MAPK8"
"GNG10","MAPK11"
"GNG10","MAPK9"
"GNG10","MAPK10"
"GNG10","MAPK13"
"GNG10","MAPK12"
"GNG10","CACNA1A"
"GNG10","CACNA1B"
"GNG11","MAPK14"
"GNG11","MAPK8"
"GNG11","MAPK11"
"GNG11","MAPK9"
"GNG11","MAPK10"
"GNG11","MAPK13"
"GNG11","MAPK12"
"GNG11","CACNA1A"
"GNG11","CACNA1B"
"GNGT1","MAPK14"
"GNGT1","MAPK8"
"GNGT1","MAPK11"
"GNGT1","MAPK9"
"GNGT1","MAPK10"
"GNGT1","MAPK13"
"GNGT1","MAPK12"
"GNGT1","CACNA1A"
"GNGT1","CACNA1B"
"GNGT2","MAPK14"
"GNGT2","MAPK8"
"GNGT2","MAPK11"
"GNGT2","MAPK9"
"GNGT2","MAPK10"
"GNGT2","MAPK13"
"GNGT2","MAPK12"
"GNGT2","CACNA1A"
"GNGT2","CACNA1B"
"GNG13","MAPK14"
"GNG13","MAPK8"
"GNG13","MAPK11"
"GNG13","MAPK9"
"GNG13","MAPK10"
"GNG13","MAPK13"
"GNG13","MAPK12"
"GNG13","CACNA1A"
"GNG13","CACNA1B"
"GNG2","MAPK14"
"GNG2","MAPK8"
"GNG2","MAPK11"
"GNG2","MAPK9"
"GNG2","MAPK10"
"GNG2","MAPK13"
"GNG2","MAPK12"
"GNG2","CACNA1A"
"GNG2","CACNA1B"
"PRKACA","NDUFC2-KCTD14"
"PRKACA","NDUFA11"
"PRKACA","NDUFS7"
"PRKACA","ND1"
"PRKACA","ND2"
"PRKACA","ND3"
"PRKACA","ND4"
"PRKACA","ND4L"
"PRKACA","ND5"
"PRKACA","ND6"
"PRKACA","NDUFA1"
"PRKACA","NDUFA2"
"PRKACA","NDUFA3"
"PRKACA","NDUFA4"
"PRKACA","NDUFA5"
"PRKACA","NDUFA6"
"PRKACA","NDUFA7"
"PRKACA","NDUFA8"
"PRKACA","NDUFA9"
"PRKACA","NDUFA10"
"PRKACA","NDUFAB1"
"PRKACA","NDUFB1"
"PRKACA","NDUFB2"
"PRKACA","NDUFB3"
"PRKACA","NDUFB4"
"PRKACA","NDUFB5"
"PRKACA","NDUFB6"
"PRKACA","NDUFB7"
"PRKACA","NDUFB8"
"PRKACA","NDUFB9"
"PRKACA","NDUFB10"
"PRKACA","NDUFC1"
"PRKACA","NDUFC2"
"PRKACA","NDUFS1"
"PRKACA","NDUFS2"
"PRKACA","NDUFS3"
"PRKACA","NDUFV1"
"PRKACA","NDUFS4"
"PRKACA","NDUFS5"
"PRKACA","NDUFS6"
"PRKACA","NDUFS8"
"PRKACA","NDUFV2"
"PRKACA","NDUFV3"
"PRKACA","NDUFA13"
"PRKACA","NDUFB11"
"PRKACA","NDUFA12"
"PRKACA","NDUFA4L2"
"PRKACB","NDUFC2-KCTD14"
"PRKACB","NDUFA11"
"PRKACB","NDUFS7"
"PRKACB","ND1"
"PRKACB","ND2"
"PRKACB","ND3"
"PRKACB","ND4"
"PRKACB","ND4L"
"PRKACB","ND5"
"PRKACB","ND6"
"PRKACB","NDUFA1"
"PRKACB","NDUFA2"
"PRKACB","NDUFA3"
"PRKACB","NDUFA4"
"PRKACB","NDUFA5"
"PRKACB","NDUFA6"
"PRKACB","NDUFA7"
"PRKACB","NDUFA8"
"PRKACB","NDUFA9"
"PRKACB","NDUFA10"
"PRKACB","NDUFAB1"
"PRKACB","NDUFB1"
"PRKACB","NDUFB2"
"PRKACB","NDUFB3"
"PRKACB","NDUFB4"
"PRKACB","NDUFB5"
"PRKACB","NDUFB6"
"PRKACB","NDUFB7"
"PRKACB","NDUFB8"
"PRKACB","NDUFB9"
"PRKACB","NDUFB10"
"PRKACB","NDUFC1"
"PRKACB","NDUFC2"
"PRKACB","NDUFS1"
"PRKACB","NDUFS2"
"PRKACB","NDUFS3"
"PRKACB","NDUFV1"
"PRKACB","NDUFS4"
"PRKACB","NDUFS5"
"PRKACB","NDUFS6"
"PRKACB","NDUFS8"
"PRKACB","NDUFV2"
"PRKACB","NDUFV3"
"PRKACB","NDUFA13"
"PRKACB","NDUFB11"
"PRKACB","NDUFA12"
"PRKACB","NDUFA4L2"
"PRKACG","NDUFC2-KCTD14"
"PRKACG","NDUFA11"
"PRKACG","NDUFS7"
"PRKACG","ND1"
"PRKACG","ND2"
"PRKACG","ND3"
"PRKACG","ND4"
"PRKACG","ND4L"
"PRKACG","ND5"
"PRKACG","ND6"
"PRKACG","NDUFA1"
"PRKACG","NDUFA2"
"PRKACG","NDUFA3"
"PRKACG","NDUFA4"
"PRKACG","NDUFA5"
"PRKACG","NDUFA6"
"PRKACG","NDUFA7"
"PRKACG","NDUFA8"
"PRKACG","NDUFA9"
"PRKACG","NDUFA10"
"PRKACG","NDUFAB1"
"PRKACG","NDUFB1"
"PRKACG","NDUFB2"
"PRKACG","NDUFB3"
"PRKACG","NDUFB4"
"PRKACG","NDUFB5"
"PRKACG","NDUFB6"
"PRKACG","NDUFB7"
"PRKACG","NDUFB8"
"PRKACG","NDUFB9"
"PRKACG","NDUFB10"
"PRKACG","NDUFC1"
"PRKACG","NDUFC2"
"PRKACG","NDUFS1"
"PRKACG","NDUFS2"
"PRKACG","NDUFS3"
"PRKACG","NDUFV1"
"PRKACG","NDUFS4"
"PRKACG","NDUFS5"
"PRKACG","NDUFS6"
"PRKACG","NDUFS8"
"PRKACG","NDUFV2"
"PRKACG","NDUFV3"
"PRKACG","NDUFA13"
"PRKACG","NDUFB11"
"PRKACG","NDUFA12"
"PRKACG","NDUFA4L2"
"GNG12","MAPK14"
"GNG12","MAPK8"
"GNG12","MAPK11"
"GNG12","MAPK9"
"GNG12","MAPK10"
"GNG12","MAPK13"
"GNG12","MAPK12"
"GNG12","CACNA1A"
"GNG12","CACNA1B"
"GNB4","MAPK14"
"GNB4","MAPK8"
"GNB4","MAPK11"
"GNB4","MAPK9"
"GNB4","MAPK10"
"GNB4","MAPK13"
"GNB4","MAPK12"
"GNB4","CACNA1A"
"GNB4","CACNA1B"
"GNG8","MAPK14"
"GNG8","MAPK8"
"GNG8","MAPK11"
"GNG8","MAPK9"
"GNG8","MAPK10"
"GNG8","MAPK13"
"GNG8","MAPK12"
"GNG8","CACNA1A"
"GNG8","CACNA1B"
"GRM1","GRIN3A"
"GRM1","GRIN3B"
"GRM1","GRIN1"
"GRM1","GRIN2A"
"GRM1","GRIN2B"
"GRM1","GRIN2C"
"GRM1","GRIN2D"
"GRM1","TRPC1"
"GRM2","GNB5"
"GRM2","GRK2"
"GRM2","GRK3"
"GRM2","GNAI1"
"GRM2","GNAI2"
"GRM2","GNAI3"
"GRM2","GNAO1"
"GRM2","GNB1"
"GRM2","GNB2"
"GRM2","GNB3"
"GRM2","GNG3"
"GRM2","GNG4"
"GRM2","GNG5"
"GRM2","GNG7"
"GRM2","GNG10"
"GRM2","GNG11"
"GRM2","GNGT1"
"GRM2","GNGT2"
"GRM2","GNG13"
"GRM2","GNG2"
"GRM2","GNG12"
"GRM2","GNB4"
"GRM2","GNG8"
"GRM3","GNB5"
"GRM3","GRK2"
"GRM3","GRK3"
"GRM3","GNAI1"
"GRM3","GNAI2"
"GRM3","GNAI3"
"GRM3","GNAO1"
"GRM3","GNB1"
"GRM3","GNB2"
"GRM3","GNB3"
"GRM3","GNG3"
"GRM3","GNG4"
"GRM3","GNG5"
"GRM3","GNG7"
"GRM3","GNG10"
"GRM3","GNG11"
"GRM3","GNGT1"
"GRM3","GNGT2"
"GRM3","GNG13"
"GRM3","GNG2"
"GRM3","GNG12"
"GRM3","GNB4"
"GRM3","GNG8"
"GRM4","GNB5"
"GRM4","GNAI1"
"GRM4","GNAI2"
"GRM4","GNAI3"
"GRM4","GNAO1"
"GRM4","GNB1"
"GRM4","GNB2"
"GRM4","GNB3"
"GRM4","GNG3"
"GRM4","GNG4"
"GRM4","GNG5"
"GRM4","GNG7"
"GRM4","GNG10"
"GRM4","GNG11"
"GRM4","GNGT1"
"GRM4","GNGT2"
"GRM4","GNG13"
"GRM4","GNG2"
"GRM4","GNG12"
"GRM4","GNB4"
"GRM4","GNG8"
"GRM5","GRIN3A"
"GRM5","GRIN3B"
"GRM5","GRIN1"
"GRM5","GRIN2A"
"GRM5","GRIN2B"
"GRM5","GRIN2C"
"GRM5","GRIN2D"
"GRM5","TRPC1"
"GRM6","GNAI1"
"GRM6","GNAI2"
"GRM6","GNAI3"
"GRM6","GNAO1"
"GRM7","GNB5"
"GRM7","GNAI1"
"GRM7","GNAI2"
"GRM7","GNAI3"
"GRM7","GNAO1"
"GRM7","GNB1"
"GRM7","GNB2"
"GRM7","GNB3"
"GRM7","GNG3"
"GRM7","GNG4"
"GRM7","GNG5"
"GRM7","GNG7"
"GRM7","GNG10"
"GRM7","GNG11"
"GRM7","GNGT1"
"GRM7","GNGT2"
"GRM7","GNG13"
"GRM7","GNG2"
"GRM7","GNG12"
"GRM7","GNB4"
"GRM7","GNG8"
"GRM8","GNB5"
"GRM8","GNAI1"
"GRM8","GNAI2"
"GRM8","GNAI3"
"GRM8","GNAO1"
"GRM8","GNB1"
"GRM8","GNB2"
"GRM8","GNB3"
"GRM8","GNG3"
"GRM8","GNG4"
"GRM8","GNG5"
"GRM8","GNG7"
"GRM8","GNG10"
"GRM8","GNG11"
"GRM8","GNGT1"
"GRM8","GNGT2"
"GRM8","GNG13"
"GRM8","GNG2"
"GRM8","GNG12"
"GRM8","GNB4"
"GRM8","GNG8"
"KCNJ3","CACNA1A"
"PPP3CA","GRM1"
"PPP3CA","GRM5"
"PPP3CB","GRM1"
"PPP3CB","GRM5"
"PPP3CC","GRM1"
"PPP3CC","GRM5"
"PPP3R1","GRM1"
"PPP3R1","GRM5"
"PPP3R2","GRM1"
"PPP3R2","GRM5"
"PRKCA","PLA2G4B"
"PRKCA","PLA2G4E"
"PRKCA","PLA2G4F"
"PRKCA","PLA2G4D"
"PRKCA","PLA2G4A"
"PRKCA","PLA2G4C"
"PRKCA","JMJD7-PLA2G4B"
"PRKCB","PLA2G4B"
"PRKCB","PLA2G4E"
"PRKCB","PLA2G4F"
"PRKCB","PLA2G4D"
"PRKCB","PLA2G4A"
"PRKCB","PLD1"
"PRKCB","PLD2"
"PRKCB","MAPK1"
"PRKCB","MAPK3"
"PRKCB","PLA2G4C"
"PRKCB","JMJD7-PLA2G4B"
"PRKCG","PLA2G4B"
"PRKCG","PLA2G4E"
"PRKCG","PLA2G4F"
"PRKCG","PLA2G4D"
"PRKCG","PLA2G4A"
"PRKCG","PLD1"
"PRKCG","PLD2"
"PRKCG","MAPK1"
"PRKCG","MAPK3"
"PRKCG","PLA2G4C"
"PRKCG","JMJD7-PLA2G4B"
"CHRM2","GNB5"
"CHRM2","GNAO1"
"CHRM2","GNB1"
"CHRM2","GNB2"
"CHRM2","GNB3"
"CHRM2","GNG3"
"CHRM2","GNG4"
"CHRM2","GNG5"
"CHRM2","GNG7"
"CHRM2","GNG10"
"CHRM2","GNG11"
"CHRM2","GNGT1"
"CHRM2","GNGT2"
"CHRM2","GNG13"
"CHRM2","GNG2"
"CHRM2","GNG12"
"CHRM2","GNB4"
"CHRM2","GNG8"
"CHRM4","GNB5"
"CHRM4","GNAI1"
"CHRM4","GNAI2"
"CHRM4","GNAI3"
"CHRM4","GNAO1"
"CHRM4","GNB1"
"CHRM4","GNB2"
"CHRM4","GNB3"
"CHRM4","GNG3"
"CHRM4","GNG4"
"CHRM4","GNG5"
"CHRM4","GNG7"
"CHRM4","GNG10"
"CHRM4","GNG11"
"CHRM4","GNGT1"
"CHRM4","GNGT2"
"CHRM4","GNG13"
"CHRM4","GNG2"
"CHRM4","GNG12"
"CHRM4","GNB4"
"CHRM4","GNG8"
"CHRM5","GNA11"
"CHRM5","GNAQ"
"CHRNA3","JAK2"
"CHRNA4","JAK2"
"CHRNA7","JAK2"
"CHRNB2","JAK2"
"CHRNB4","JAK2"
"PIK3R6","HRAS"
"PIK3R6","KRAS"
"PIK3R6","NRAS"
"PIK3R5","HRAS"
"PIK3R5","KRAS"
"PIK3R5","NRAS"
"GNAO1","PIK3R6"
"GNAO1","PIK3R5"
"GNAO1","PIK3CG"
"HRAS","MAP2K1"
"KRAS","MAP2K1"
"NRAS","MAP2K1"
"PIK3CG","HRAS"
"PIK3CG","KRAS"
"PIK3CG","NRAS"
"PRKACA","ADCY1"
"PRKACA","ADCY2"
"PRKACA","ADCY3"
"PRKACA","ADCY5"
"PRKACA","ADCY6"
"PRKACA","ADCY7"
"PRKACA","ADCY8"
"PRKACA","ADCY9"
"PRKACA","ADCY4"
"PRKACB","ADCY1"
"PRKACB","ADCY2"
"PRKACB","ADCY3"
"PRKACB","ADCY5"
"PRKACB","ADCY6"
"PRKACB","ADCY7"
"PRKACB","ADCY8"
"PRKACB","ADCY9"
"PRKACB","ADCY4"
"PRKACG","ADCY1"
"PRKACG","ADCY2"
"PRKACG","ADCY3"
"PRKACG","ADCY5"
"PRKACG","ADCY6"
"PRKACG","ADCY7"
"PRKACG","ADCY8"
"PRKACG","ADCY9"
"PRKACG","ADCY4"
"MAPK1","ATF4"
"MAPK3","ATF4"
"CAMK4","MAPK1"
"CAMK4","MAPK3"
"CHRNA6","JAK2"
"GNAO1","PLCB1"
"GNAO1","PLCB2"
"GNAO1","PLCB3"
"GNAO1","PLCB4"
"HTR1A","GNB5"
"HTR1A","GNAO1"
"HTR1A","GNB1"
"HTR1A","GNB2"
"HTR1A","GNB3"
"HTR1A","GNG3"
"HTR1A","GNG4"
"HTR1A","GNG5"
"HTR1A","GNG7"
"HTR1A","GNG10"
"HTR1A","GNG11"
"HTR1A","GNGT1"
"HTR1A","GNGT2"
"HTR1A","GNG13"
"HTR1A","GNG2"
"HTR1A","GNG12"
"HTR1A","GNB4"
"HTR1A","GNG8"
"HTR1B","GNB5"
"HTR1B","GNAO1"
"HTR1B","GNB1"
"HTR1B","GNB2"
"HTR1B","GNB3"
"HTR1B","GNG3"
"HTR1B","GNG4"
"HTR1B","GNG5"
"HTR1B","GNG7"
"HTR1B","GNG10"
"HTR1B","GNG11"
"HTR1B","GNGT1"
"HTR1B","GNGT2"
"HTR1B","GNG13"
"HTR1B","GNG2"
"HTR1B","GNG12"
"HTR1B","GNB4"
"HTR1B","GNG8"
"HTR1D","GNB5"
"HTR1D","GNAO1"
"HTR1D","GNB1"
"HTR1D","GNB2"
"HTR1D","GNB3"
"HTR1D","GNG3"
"HTR1D","GNG4"
"HTR1D","GNG5"
"HTR1D","GNG7"
"HTR1D","GNG10"
"HTR1D","GNG11"
"HTR1D","GNGT1"
"HTR1D","GNGT2"
"HTR1D","GNG13"
"HTR1D","GNG2"
"HTR1D","GNG12"
"HTR1D","GNB4"
"HTR1D","GNG8"
"HTR1E","GNB5"
"HTR1E","GNAO1"
"HTR1E","GNB1"
"HTR1E","GNB2"
"HTR1E","GNB3"
"HTR1E","GNG3"
"HTR1E","GNG4"
"HTR1E","GNG5"
"HTR1E","GNG7"
"HTR1E","GNG10"
"HTR1E","GNG11"
"HTR1E","GNGT1"
"HTR1E","GNGT2"
"HTR1E","GNG13"
"HTR1E","GNG2"
"HTR1E","GNG12"
"HTR1E","GNB4"
"HTR1E","GNG8"
"HTR1F","GNB5"
"HTR1F","GNAO1"
"HTR1F","GNB1"
"HTR1F","GNB2"
"HTR1F","GNB3"
"HTR1F","GNG3"
"HTR1F","GNG4"
"HTR1F","GNG5"
"HTR1F","GNG7"
"HTR1F","GNG10"
"HTR1F","GNG11"
"HTR1F","GNGT1"
"HTR1F","GNGT2"
"HTR1F","GNG13"
"HTR1F","GNG2"
"HTR1F","GNG12"
"HTR1F","GNB4"
"HTR1F","GNG8"
"HTR2A","CACNA1C"
"HTR2A","CACNA1D"
"HTR2A","CACNA1F"
"HTR2A","CACNA1S"
"HTR2B","CACNA1C"
"HTR2B","CACNA1D"
"HTR2B","CACNA1F"
"HTR2B","CACNA1S"
"HTR2C","CACNA1C"
"HTR2C","CACNA1D"
"HTR2C","CACNA1F"
"HTR2C","CACNA1S"
"HTR5A","GNB5"
"HTR5A","GNAI1"
"HTR5A","GNAI2"
"HTR5A","GNAI3"
"HTR5A","GNAO1"
"HTR5A","GNB1"
"HTR5A","GNB2"
"HTR5A","GNB3"
"HTR5A","GNG3"
"HTR5A","GNG4"
"HTR5A","GNG5"
"HTR5A","GNG7"
"HTR5A","GNG10"
"HTR5A","GNG11"
"HTR5A","GNGT1"
"HTR5A","GNGT2"
"HTR5A","GNG13"
"HTR5A","GNG2"
"HTR5A","GNG12"
"HTR5A","GNB4"
"HTR5A","GNG8"
"PRKCA","CASP3"
"PRKCB","CASP3"
"PRKCG","CASP3"
"MAPK1","PRKCA"
"MAPK1","PRKCB"
"MAPK1","PRKCG"
"MAPK3","PRKCA"
"MAPK3","PRKCB"
"MAPK3","PRKCG"
"PTGS1","ADCY5"
"PTGS2","ADCY5"
"GNB5","CACNA1C"
"GNB5","CACNA1D"
"GNB5","CACNA1F"
"GNB5","CACNA1S"
"GABBR1","GNB5"
"GABBR1","GNAO1"
"GABBR1","GNB1"
"GABBR1","GNB2"
"GABBR1","GNB3"
"GABBR1","GNG3"
"GABBR1","GNG4"
"GABBR1","GNG5"
"GABBR1","GNG7"
"GABBR1","GNG10"
"GABBR1","GNG11"
"GABBR1","GNGT1"
"GABBR1","GNGT2"
"GABBR1","GNG13"
"GABBR1","GNG2"
"GABBR1","GNG12"
"GABBR1","GNB4"
"GABBR1","GNG8"
"GNAI1","CACNA1C"
"GNAI1","CACNA1D"
"GNAI1","CACNA1F"
"GNAI1","CACNA1S"
"GNAI2","CACNA1C"
"GNAI2","CACNA1D"
"GNAI2","CACNA1F"
"GNAI2","CACNA1S"
"GNAI3","CACNA1C"
"GNAI3","CACNA1D"
"GNAI3","CACNA1F"
"GNAI3","CACNA1S"
"GNAO1","CACNA1C"
"GNAO1","CACNA1D"
"GNAO1","CACNA1F"
"GNAO1","CACNA1S"
"GNB1","CACNA1C"
"GNB1","CACNA1D"
"GNB1","CACNA1F"
"GNB1","CACNA1S"
"GNB2","CACNA1C"
"GNB2","CACNA1D"
"GNB2","CACNA1F"
"GNB2","CACNA1S"
"GNB3","CACNA1C"
"GNB3","CACNA1D"
"GNB3","CACNA1F"
"GNB3","CACNA1S"
"GNG3","CACNA1C"
"GNG3","CACNA1D"
"GNG3","CACNA1F"
"GNG3","CACNA1S"
"GNG4","CACNA1C"
"GNG4","CACNA1D"
"GNG4","CACNA1F"
"GNG4","CACNA1S"
"GNG5","CACNA1C"
"GNG5","CACNA1D"
"GNG5","CACNA1F"
"GNG5","CACNA1S"
"GNG7","CACNA1C"
"GNG7","CACNA1D"
"GNG7","CACNA1F"
"GNG7","CACNA1S"
"GNG10","CACNA1C"
"GNG10","CACNA1D"
"GNG10","CACNA1F"
"GNG10","CACNA1S"
"GNG11","CACNA1C"
"GNG11","CACNA1D"
"GNG11","CACNA1F"
"GNG11","CACNA1S"
"GNGT1","CACNA1C"
"GNGT1","CACNA1D"
"GNGT1","CACNA1F"
"GNGT1","CACNA1S"
"GNGT2","CACNA1C"
"GNGT2","CACNA1D"
"GNGT2","CACNA1F"
"GNGT2","CACNA1S"
"GNG13","CACNA1C"
"GNG13","CACNA1D"
"GNG13","CACNA1F"
"GNG13","CACNA1S"
"GNG2","CACNA1C"
"GNG2","CACNA1D"
"GNG2","CACNA1F"
"GNG2","CACNA1S"
"GNG12","CACNA1C"
"GNG12","CACNA1D"
"GNG12","CACNA1F"
"GNG12","CACNA1S"
"GNB4","CACNA1C"
"GNB4","CACNA1D"
"GNB4","CACNA1F"
"GNB4","CACNA1S"
"GNG8","CACNA1C"
"GNG8","CACNA1D"
"GNG8","CACNA1F"
"GNG8","CACNA1S"
"GABBR2","GNB5"
"GABBR2","GNAO1"
"GABBR2","GNB1"
"GABBR2","GNB2"
"GABBR2","GNB3"
"GABBR2","GNG3"
"GABBR2","GNG4"
"GABBR2","GNG5"
"GABBR2","GNG7"
"GABBR2","GNG10"
"GABBR2","GNG11"
"GABBR2","GNGT1"
"GABBR2","GNGT2"
"GABBR2","GNG13"
"GABBR2","GNG2"
"GABBR2","GNG12"
"GABBR2","GNB4"
"GABBR2","GNG8"
"GNB5","SCN1A"
"DRD1","GNAQ"
"DRD2","GNB5"
"DRD2","GNB1"
"DRD2","GNB2"
"DRD2","GNB3"
"DRD2","GNG3"
"DRD2","GNG4"
"DRD2","GNG5"
"DRD2","GNG7"
"DRD2","GNG10"
"DRD2","GNG11"
"DRD2","GNGT1"
"DRD2","GNGT2"
"DRD2","PPP2R3B"
"DRD2","ARRB1"
"DRD2","ARRB2"
"DRD2","GNG13"
"DRD2","GNG2"
"DRD2","PPP2R3C"
"DRD2","PPP2CA"
"DRD2","PPP2CB"
"DRD2","PPP2R1A"
"DRD2","PPP2R1B"
"DRD2","PPP2R2A"
"DRD2","PPP2R2B"
"DRD2","PPP2R2C"
"DRD2","PPP2R3A"
"DRD2","PPP2R5A"
"DRD2","PPP2R5B"
"DRD2","PPP2R5C"
"DRD2","PPP2R5D"
"DRD2","PPP2R5E"
"DRD2","PPP2R2D"
"DRD2","GNG12"
"DRD2","GNB4"
"DRD2","SLC6A3"
"DRD2","TH"
"DRD2","GNG8"
"DRD3","GNB5"
"DRD3","GNAI1"
"DRD3","GNAI2"
"DRD3","GNAI3"
"DRD3","GNAO1"
"DRD3","GNB1"
"DRD3","GNB2"
"DRD3","GNB3"
"DRD3","GNG3"
"DRD3","GNG4"
"DRD3","GNG5"
"DRD3","GNG7"
"DRD3","GNG10"
"DRD3","GNG11"
"DRD3","GNGT1"
"DRD3","GNGT2"
"DRD3","GNG13"
"DRD3","GNG2"
"DRD3","GNG12"
"DRD3","GNB4"
"DRD3","GNG8"
"DRD4","GNB5"
"DRD4","GNAI1"
"DRD4","GNAI2"
"DRD4","GNAI3"
"DRD4","GNAO1"
"DRD4","GNB1"
"DRD4","GNB2"
"DRD4","GNB3"
"DRD4","GNG3"
"DRD4","GNG4"
"DRD4","GNG5"
"DRD4","GNG7"
"DRD4","GNG10"
"DRD4","GNG11"
"DRD4","GNGT1"
"DRD4","GNGT2"
"DRD4","GNG13"
"DRD4","GNG2"
"DRD4","GNG12"
"DRD4","GNB4"
"DRD4","GNG8"
"DRD5","GNAQ"
"GNAI1","SCN1A"
"GNAI2","SCN1A"
"GNAI3","SCN1A"
"GNAL","ADCY5"
"GNAO1","SCN1A"
"GNB1","SCN1A"
"GNB2","SCN1A"
"GNB3","SCN1A"
"GNG3","SCN1A"
"GNG4","SCN1A"
"GNG5","SCN1A"
"GNG7","SCN1A"
"GNG10","SCN1A"
"GNG11","SCN1A"
"GNGT1","SCN1A"
"GNGT2","SCN1A"
"GSK3A","GRIA1"
"GSK3A","GRIA2"
"GSK3A","GRIA3"
"GSK3A","GRIA4"
"GSK3A","GRIN2A"
"GSK3A","GRIN2B"
"GSK3A","KIF5A"
"GSK3A","KIF5B"
"GSK3A","KIF5C"
"GSK3A","BMAL1"
"GSK3A","CLOCK"
"GSK3B","GRIA1"
"GSK3B","GRIA2"
"GSK3B","GRIA3"
"GSK3B","GRIA4"
"GSK3B","GRIN2A"
"GSK3B","GRIN2B"
"GSK3B","KIF5A"
"GSK3B","KIF5B"
"GSK3B","KIF5C"
"GSK3B","BMAL1"
"GSK3B","CLOCK"
"GNG13","SCN1A"
"GNG2","SCN1A"
"PPP1CA","GRIA1"
"PPP1CA","GRIA2"
"PPP1CA","GRIA3"
"PPP1CA","GRIA4"
"PPP1CA","GRIN2A"
"PPP1CA","GRIN2B"
"PPP1CB","GRIA1"
"PPP1CB","GRIA2"
"PPP1CB","GRIA3"
"PPP1CB","GRIA4"
"PPP1CB","GRIN2A"
"PPP1CB","GRIN2B"
"PPP1CC","GRIA1"
"PPP1CC","GRIA2"
"PPP1CC","GRIA3"
"PPP1CC","GRIA4"
"PPP1CC","GRIN2A"
"PPP1CC","GRIN2B"
"PPP3CA","CACNA1C"
"PPP3CA","CACNA1D"
"PPP3CA","PPP1R1B"
"PPP3CB","CACNA1C"
"PPP3CB","CACNA1D"
"PPP3CB","PPP1R1B"
"PPP3CC","CACNA1C"
"PPP3CC","CACNA1D"
"PPP3CC","PPP1R1B"
"PRKACA","MAPK14"
"PRKACA","MAPK8"
"PRKACA","MAPK11"
"PRKACA","MAPK9"
"PRKACA","MAPK10"
"PRKACA","MAPK13"
"PRKACA","MAPK12"
"PRKACA","SCN1A"
"PRKACB","MAPK14"
"PRKACB","MAPK8"
"PRKACB","MAPK11"
"PRKACB","MAPK9"
"PRKACB","MAPK10"
"PRKACB","MAPK13"
