"src","dest"
"LHX2","OR6K3"
"LHX2","OR6N1"
"LHX2","OR6N2"
"LHX2","OR2L8"
"LHX2","OR13G1"
"LHX2","OR2G3"
"LHX2","OR2G2"
"LHX2","OR6F1"
"LHX2","OR2T10"
"LHX2","OR2T4"
"LHX2","OR2T11"
"LHX2","OR2T29"
"LHX2","OR2T3"
"LHX2","OR2T27"
"LHX2","OR4Q3"
"LHX2","OR11H2"
"LHX2","OR8U1"
"LHX2","OR2L2"
"LHX2","OR5J2"
"LHX2","OR10AG1"
"LHX2","OR4F5"
"LHX2","OR4C3"
"LHX2","OR6S1"
"LHX2","OR4K15"
"LHX2","OR4K13"
"LHX2","OR4L1"
"LHX2","OR5B3"
"LHX2","OR4X1"
"LHX2","OR8K5"
"LHX2","OR8K3"
"LHX2","OR52N1"
"LHX2","OR56A3"
"LHX2","OR52N5"
"LHX2","OR51Q1"
"LHX2","OR52J3"
"LHX2","OR51F2"
"LHX2","OR51A7"
"LHX2","OR52I2"
"LHX2","OR5W2"
"LHX2","OR4A16"
"LHX2","OR4C6"
"LHX2","OR4S2"
"LHX2","OR10A6"
"LHX2","OR56B4"
"LHX2","OR6X1"
"LHX2","OR4A5"
"LHX2","OR8U3"
"LHX2","OR9G1"
"LHX2","OR5AK2"
"LHX2","OR1S1"
"LHX2","OR1L3"
"LHX2","OR1L1"
"LHX2","OR2AE1"
"LHX2","OR2V1"
"LHX2","OR5K1"
"LHX2","OR5K2"
"LHX2","OR10J5"
"LHX2","OR14A16"
"LHX2","OR14C36"
"LHX2","OR2T6"
"LHX2","OR51E1"
"LHX2","OR8D1"
"LHX2","OR5P2"
"LHX2","OR5P3"
"LHX2","OR10C1"
"LHX2","OR5B12"
"LHX2","OR5B2"
"LHX2","OR2M4"
"LHX2","OR2M2"
"LHX2","OR2V2"
"LHX2","OR2A7"
"LHX2","OR2A14"
"LHX2","OR2A5"
"LHX2","OR4C12"
"LHX2","OR7D2"
"LHX2","OR5M11"
"LHX2","OR8B4"
"LHX2","OR8B2"
"LHX2","OR6C1"
"LHX2","OR52B2"
"LHX2","OR52E6"
"LHX2","OR2B2"
"LHX2","OR2H1"
"LHX2","OR2J1"
"LHX2","OR11A1"
"LHX2","OR8D2"
"LHX2","OR2AG1"
"LHX2","OR10A5"
"LHX2","OR10A2"
"LHX2","OR10A4"
"LHX2","OR2D2"
"LHX2","OR51E2"
"LHX2","OR52A5"
"LHX2","OR51V1"
"LHX2","OR51B5"
"LHX2","OR51B6"
"LHX2","OR51M1"
"LHX2","OR51I1"
"LHX2","OR51I2"
"LHX2","OR52D1"
"LHX2","OR2S2"
"LHX2","OR6C3"
"LHX2","OR6C2"
"LHX2","OR5AC2"
"LHX2","OR1A1"
"LHX2","OR14J1"
"LHX2","OR5V1"
"LHX2","OR12D3"
"LHX2","OR52A1"
"LHX2","OR2W1"
"LHX2","OR10H1"
"LHX2","OR1A2"
"LHX2","OR51B4"
"LHX2","OR51B2"
"LDB1","OR2M5"
"LDB1","OR2A25"
"LDB1","OR6C74"
"LDB1","OR14I1"
"LDB1","OR5H15"
"LDB1","OR6C68"
"LDB1","OR5K3"
"LDB1","OR6C6"
"LDB1","OR2T8"
"LDB1","OR4C46"
"LDB1","OR5H14"
"LDB1","OR6C70"
"LDB1","OR6C65"
"LDB1","OR5H1"
"LDB1","OR6C75"
"LDB1","OR5B21"
"LDB1","OR2AG2"
"LDB1","OR6C76"
"LDB1","OR5K4"
"LDB1","OR2AT4"
"LDB1","OR7A17"
"LDB1","OR1F1"
"LDB1","OR2T1"
"LDB1","OR10H2"
"LDB1","OR10H3"
"LDB1","OR7C2"
"LDB1","OR1I1"
"LDB1","OR2B3"
"LDB1","OR2J3"
"LDB1","OR2J2"
"LDB1","OR7C1"
"LDB1","OR7A10"
"LDB1","OR2F2"
"LDB1","OR6B1"
"LDB1","OR4F21"
"LDB1","OR2A4"
"LDB1","OR5F1"
"LDB1","OR6A2"
"LDB1","OR2C1"
"LDB1","OR2H2"
"LDB1","OR8U9"
"LDB1","OR56A5"
"LDB1","OR1E1"
"LDB1","OR10J1"
"LDB1","OR1D2"
"LDB1","OR3A1"
"LDB1","OR1E2"
"LDB1","OR3A3"
"LDB1","OR1G1"
"LDB1","OR3A2"
"LDB1","OR1D5"
"LDB1","OR2B6"
"LDB1","OR4D2"
"LDB1","OR10A3"
"LDB1","OR12D2"
"LDB1","OR5I1"
"LDB1","OR2F1"
"LDB1","OR1Q1"
"LDB1","OR4D1"
"LDB1","OR8G1"
"LDB1","OR1C1"
"LDB1","OR8B8"
"LDB1","OR7A5"
"LDB1","OR2B11"
"LDB1","OR2G6"
"LDB1","OR5M10"
"LDB1","OR4C11"
"LDB1","OR4F3"
"LDB1","OR4F16"
"LDB1","OR4F29"
"LDB1","OR2T5"
"LDB1","OR2T2"
"LDB1","OR2A2"
"LDB1","OR52W1"
"LDB1","OR4A47"
"LDB1","OR10K2"
"LDB1","OR52E8"
"LDB1","OR6B2"
"LDB1","OR7E24"
"LDB1","OR2W3"
"LDB1","OR4N5"
"LDB1","OR4N4"
"LDB1","OR8I2"
"LDB1","OR5AS1"
"LDB1","OR8H3"
"LDB1","OR6V1"
"LDB1","OR8H2"
"LDB1","OR2L13"
"LDB1","OR2C3"
"LDB1","OR5T1"
"LDB1","OR2T33"
"LDB1","OR2T12"
"LDB1","OR8G5"
"LDB1","OR2L5"
"LDB1","OR2M7"
"LDB1","OR2M3"
"LDB1","OR2AK2"
"LDB1","OR2L3"
"LDB1","OR13H1"
"LDB1","OR11H1"
"LDB1","OR7G3"
"LDB1","OR2Z1"
"LDB1","OR7D4"
"LDB1","OR7G2"
"LDB1","OR7G1"
"LDB1","OR1M1"
"LDB1","OR10H4"
"LDB1","OR10H5"
"LDB1","OR4F17"
"LDB1","OR4C5"
"LDB1","OR4S1"
"LDB1","OR4M2"
"LDB1","OR4F15"
"LDB1","OR4F6"
"LDB1","OR5AU1"
"LDB1","OR11G2"
"LDB1","OR10G3"
"LDB1","OR4K17"
"LDB1","OR11H6"
"LDB1","OR11H7"
"LDB1","OR11H4"
"LDB1","OR4M1"
"LDB1","OR4N2"
"LDB1","OR4K2"
"LDB1","OR4K5"
"LDB1","OR4K1"
"LDB1","OR4K14"
"LDB1","OR10AD1"
"LDB1","OR6C4"
"LDB1","OR2AP1"
"LDB1","OR10P1"
"LDB1","OR10A7"
"LDB1","OR9K2"
"LDB1","OR4D9"
"LDB1","OR9Q2"
"LDB1","OR52B6"
"LDB1","OR52R1"
"LDB1","OR51D1"
"LDB1","OR5AP2"
"LDB1","OR10W1"
"LDB1","OR5B17"
"LDB1","OR4B1"
"LDB1","OR4X2"
"LDB1","OR8J3"
"LDB1","OR5T2"
"LDB1","OR5T3"
"LDB1","OR8H1"
"LDB1","OR8K1"
"LDB1","OR8B12"
"LDB1","OR8A1"
"LDB1","OR8B3"
"LDB1","OR2D3"
"LDB1","OR56A1"
"LDB1","OR52L1"
"LDB1","OR56A4"
"LDB1","OR52E4"
"LDB1","OR52N2"
"LDB1","OR52N4"
"LDB1","OR56B1"
"LDB1","OR4D11"
"LDB1","OR4D10"
"LDB1","OR10V1"
"LDB1","OR5AN1"
"LDB1","OR5A2"
"LDB1","OR5A1"
"LDB1","OR4D6"
"LDB1","OR52H1"
"LDB1","OR52E1"
"LDB1","OR52E2"
"LDB1","OR51L1"
"LDB1","OR51A4"
"LDB1","OR51A2"
"LDB1","OR51S1"
"LDB1","OR51T1"
"LDB1","OR51G2"
"LDB1","OR51G1"
"LDB1","OR52K2"
"LDB1","OR52K1"
"LDB1","OR52M1"
"LDB1","OR52I1"
"LDB1","OR5D16"
"LDB1","OR5L2"
"LDB1","OR5D18"
"LDB1","OR5L1"
"LDB1","OR5D14"
"LDB1","OR5D13"
"LDB1","OR4A15"
"LDB1","OR4P4"
"LDB1","OR4C16"
"LDB1","OR4C15"
"LDB1","OR6M1"
"LDB1","OR8D4"
"LDB1","OR4D5"
"LDB1","OR6T1"
"LDB1","OR10S1"
"LDB1","OR10G4"
"LDB1","OR10G9"
"LDB1","OR10G8"
"LDB1","OR10G7"
"LDB1","OR4C13"
"LDB1","OR8J1"
"LDB1","OR5M9"
"LDB1","OR5M3"
"LDB1","OR5M8"
"LDB1","OR5M1"
"LDB1","OR5AR1"
"LDB1","OR9G4"
"LDB1","OR6Q1"
"LDB1","OR1S2"
"LDB1","OR10Q1"
"LDB1","OR9Q1"
"LDB1","OR9I1"
"LDB1","OR13A1"
"LDB1","OR1L6"
"LDB1","OR1K1"
"LDB1","OR5C1"
"LDB1","OR1L4"
"LDB1","OR1B1"
"LDB1","OR1L8"
"LDB1","OR1N2"
"LDB1","OR1N1"
"LDB1","OR1J4"
"LDB1","OR1J2"
"LDB1","OR1J1"
"LDB1","OR13F1"
"LDB1","OR13C4"
"LDB1","OR13C3"
"LDB1","OR13C8"
"LDB1","OR13C5"
"LDB1","OR13C2"
"LDB1","OR13C9"
"LDB1","OR2K2"
"LDB1","OR13J1"
"LDB1","OR9A2"
"LDB1","OR2A12"
"LDB1","OR2A1"
"LDB1","OR2A42"
"LDB1","OR9A4"
"LDB1","OR2Y1"
"LDB1","OR13D1"
"LDB1","OR5H6"
"LDB1","OR5H2"
"LDB1","OR6B3"
"LDB1","OR6K6"
"LDB1","OR11L1"
"LDB1","OR2T34"
"LDB1","OR2T35"
"LDB1","OR10T2"
"LDB1","OR10K1"
"LDB1","OR10R2"
"LDB1","OR6Y1"
"LDB1","OR6P1"
"LDB1","OR10X1"
"LDB1","OR10Z1"
"LDB1","OR6K2"
"LDB1","OR6K3"
"LDB1","OR6N1"
"LDB1","OR6N2"
"LDB1","OR2L8"
"LDB1","OR13G1"
"LDB1","OR2G3"
"LDB1","OR2G2"
"LDB1","OR6F1"
"LDB1","OR2T10"
"LDB1","OR2T4"
"LDB1","OR2T11"
"LDB1","OR2T29"
"LDB1","OR2T3"
"LDB1","OR2T27"
"LDB1","OR4Q3"
"LDB1","OR11H2"
"LDB1","OR8U1"
"LDB1","OR2L2"
"LDB1","OR5J2"
"LDB1","OR10AG1"
"LDB1","OR4F5"
"LDB1","OR4C3"
"LDB1","OR6S1"
"LDB1","OR4K15"
"LDB1","OR4K13"
"LDB1","OR4L1"
"LDB1","OR5B3"
"LDB1","OR4X1"
"LDB1","OR8K5"
"LDB1","OR8K3"
"LDB1","OR52N1"
"LDB1","OR56A3"
"LDB1","OR52N5"
"LDB1","OR51Q1"
"LDB1","OR52J3"
"LDB1","OR51F2"
"LDB1","OR51A7"
"LDB1","OR52I2"
"LDB1","OR5W2"
"LDB1","OR4A16"
"LDB1","OR4C6"
"LDB1","OR4S2"
"LDB1","OR10A6"
"LDB1","OR56B4"
"LDB1","OR6X1"
"LDB1","OR4A5"
"LDB1","OR8U3"
"LDB1","OR9G1"
"LDB1","OR5AK2"
"LDB1","OR1S1"
"LDB1","OR1L3"
"LDB1","OR1L1"
"LDB1","OR2AE1"
"LDB1","OR2V1"
"LDB1","OR5K1"
"LDB1","OR5K2"
"LDB1","OR10J5"
"LDB1","OR14A16"
"LDB1","OR14C36"
"LDB1","OR2T6"
"LDB1","OR51E1"
"LDB1","OR8D1"
"LDB1","OR5P2"
"LDB1","OR5P3"
"LDB1","OR10C1"
"LDB1","OR5B12"
"LDB1","OR5B2"
"LDB1","OR2M4"
"LDB1","OR2M2"
"LDB1","OR2V2"
"LDB1","OR2A7"
"LDB1","OR2A14"
"LDB1","OR2A5"
"LDB1","OR4C12"
"LDB1","OR7D2"
"LDB1","OR5M11"
"LDB1","OR8B4"
"LDB1","OR8B2"
"LDB1","OR6C1"
"LDB1","OR52B2"
"LDB1","OR52E6"
"LDB1","OR2B2"
"LDB1","OR2H1"
"LDB1","OR2J1"
"LDB1","OR11A1"
"LDB1","OR8D2"
"LDB1","OR2AG1"
"LDB1","OR10A5"
"LDB1","OR10A2"
"LDB1","OR10A4"
"LDB1","OR2D2"
"LDB1","OR51E2"
"LDB1","OR52A5"
"LDB1","OR51V1"
"LDB1","OR51B5"
"LDB1","OR51B6"
"LDB1","OR51M1"
"LDB1","OR51I1"
"LDB1","OR51I2"
"LDB1","OR52D1"
"LDB1","OR2S2"
"LDB1","OR6C3"
"LDB1","OR6C2"
"LDB1","OR5AC2"
"LDB1","OR1A1"
"LDB1","OR14J1"
"LDB1","OR5V1"
"LDB1","OR12D3"
"LDB1","OR52A1"
"LDB1","OR2W1"
"LDB1","OR10H1"
"LDB1","OR1A2"
"LDB1","OR51B4"
"LDB1","OR51B2"
"EBF1","OR2M5"
"EBF1","OR2A25"
"EBF1","OR6C74"
"EBF1","OR14I1"
"EBF1","OR5H15"
"EBF1","OR6C68"
"EBF1","OR5K3"
"EBF1","OR6C6"
"EBF1","OR2T8"
"EBF1","OR4C46"
"EBF1","OR5H14"
"EBF1","OR6C70"
"EBF1","OR6C65"
"EBF1","OR5H1"
"EBF1","OR6C75"
"EBF1","OR5B21"
"EBF1","OR2AG2"
"EBF1","OR6C76"
"EBF1","OR5K4"
"EBF1","OR2AT4"
"EBF1","OR7A17"
"EBF1","OR1F1"
"EBF1","OR2T1"
"EBF1","OR10H2"
"EBF1","OR10H3"
"EBF1","OR7C2"
"EBF1","OR1I1"
"EBF1","OR2B3"
"EBF1","OR2J3"
"EBF1","OR2J2"
"EBF1","OR7C1"
"EBF1","OR7A10"
"EBF1","OR2F2"
"EBF1","OR6B1"
"EBF1","OR4F21"
"EBF1","OR2A4"
"EBF1","OR5F1"
"EBF1","OR6A2"
"EBF1","OR2C1"
"EBF1","OR2H2"
"EBF1","OR8U9"
"EBF1","OR56A5"
"EBF1","OR1E1"
"EBF1","OR10J1"
"EBF1","OR1D2"
"EBF1","OR3A1"
"EBF1","OR1E2"
"EBF1","OR3A3"
"EBF1","OR1G1"
"EBF1","OR3A2"
"EBF1","OR1D5"
"EBF1","OR2B6"
"EBF1","OR4D2"
"EBF1","OR10A3"
"EBF1","OR12D2"
"EBF1","OR5I1"
"EBF1","OR2F1"
"EBF1","OR1Q1"
"EBF1","OR4D1"
"EBF1","OR8G1"
"EBF1","OR1C1"
"EBF1","OR8B8"
"EBF1","OR7A5"
"EBF1","OR2B11"
"EBF1","OR2G6"
"EBF1","OR5M10"
"EBF1","OR4C11"
"EBF1","OR4F3"
"EBF1","OR4F16"
"EBF1","OR4F29"
"EBF1","OR2T5"
"EBF1","OR2T2"
"EBF1","OR2A2"
"EBF1","OR52W1"
"EBF1","OR4A47"
"EBF1","OR10K2"
"EBF1","OR52E8"
"EBF1","OR6B2"
"EBF1","OR7E24"
"EBF1","OR2W3"
"EBF1","OR4N5"
"EBF1","OR4N4"
"EBF1","OR8I2"
"EBF1","OR5AS1"
"EBF1","OR8H3"
"EBF1","OR6V1"
"EBF1","OR8H2"
"EBF1","OR2L13"
"EBF1","OR2C3"
"EBF1","OR5T1"
"EBF1","OR2T33"
"EBF1","OR2T12"
"EBF1","OR8G5"
"EBF1","OR2L5"
"EBF1","OR2M7"
"EBF1","OR2M3"
"EBF1","OR2AK2"
"EBF1","OR2L3"
"EBF1","OR13H1"
"EBF1","OR11H1"
"EBF1","OR7G3"
"EBF1","OR2Z1"
"EBF1","OR7D4"
"EBF1","OR7G2"
"EBF1","OR7G1"
"EBF1","OR1M1"
"EBF1","OR10H4"
"EBF1","OR10H5"
"EBF1","OR4F17"
"EBF1","OR4C5"
"EBF1","OR4S1"
"EBF1","OR4M2"
"EBF1","OR4F15"
"EBF1","OR4F6"
"EBF1","OR5AU1"
"EBF1","OR11G2"
"EBF1","OR10G3"
"EBF1","OR4K17"
"EBF1","OR11H6"
"EBF1","OR11H7"
"EBF1","OR11H4"
"EBF1","OR4M1"
"EBF1","OR4N2"
"EBF1","OR4K2"
"EBF1","OR4K5"
"EBF1","OR4K1"
"EBF1","OR4K14"
"EBF1","OR10AD1"
"EBF1","OR6C4"
"EBF1","OR2AP1"
"EBF1","OR10P1"
"EBF1","OR10A7"
"EBF1","OR9K2"
"EBF1","OR4D9"
"EBF1","OR9Q2"
"EBF1","OR52B6"
"EBF1","OR52R1"
"EBF1","OR51D1"
"EBF1","OR5AP2"
"EBF1","OR10W1"
"EBF1","OR5B17"
"EBF1","OR4B1"
"EBF1","OR4X2"
"EBF1","OR8J3"
"EBF1","OR5T2"
"EBF1","OR5T3"
"EBF1","OR8H1"
"EBF1","OR8K1"
"EBF1","OR8B12"
"EBF1","OR8A1"
"EBF1","OR8B3"
"EBF1","OR2D3"
"EBF1","OR56A1"
"EBF1","OR52L1"
"EBF1","OR56A4"
"EBF1","OR52E4"
"EBF1","OR52N2"
"EBF1","OR52N4"
"EBF1","OR56B1"
"EBF1","OR4D11"
"EBF1","OR4D10"
"EBF1","OR10V1"
"EBF1","OR5AN1"
"EBF1","OR5A2"
"EBF1","OR5A1"
"EBF1","OR4D6"
"EBF1","OR52H1"
"EBF1","OR52E1"
"EBF1","OR52E2"
"EBF1","OR51L1"
"EBF1","OR51A4"
"EBF1","OR51A2"
"EBF1","OR51S1"
"EBF1","OR51T1"
"EBF1","OR51G2"
"EBF1","OR51G1"
"EBF1","OR52K2"
"EBF1","OR52K1"
"EBF1","OR52M1"
"EBF1","OR52I1"
"EBF1","OR5D16"
"EBF1","OR5L2"
"EBF1","OR5D18"
"EBF1","OR5L1"
"EBF1","OR5D14"
"EBF1","OR5D13"
"EBF1","OR4A15"
"EBF1","OR4P4"
"EBF1","OR4C16"
"EBF1","OR4C15"
"EBF1","OR6M1"
"EBF1","OR8D4"
"EBF1","OR4D5"
"EBF1","OR6T1"
"EBF1","OR10S1"
"EBF1","OR10G4"
"EBF1","OR10G9"
"EBF1","OR10G8"
"EBF1","OR10G7"
"EBF1","OR4C13"
"EBF1","OR8J1"
"EBF1","OR5M9"
"EBF1","OR5M3"
"EBF1","OR5M8"
"EBF1","OR5M1"
"EBF1","OR5AR1"
"EBF1","OR9G4"
"EBF1","OR6Q1"
"EBF1","OR1S2"
"EBF1","OR10Q1"
"EBF1","OR9Q1"
"EBF1","OR9I1"
"EBF1","OR13A1"
"EBF1","OR1L6"
"EBF1","OR1K1"
"EBF1","OR5C1"
"EBF1","OR1L4"
"EBF1","OR1B1"
"EBF1","OR1L8"
"EBF1","OR1N2"
"EBF1","OR1N1"
"EBF1","OR1J4"
"EBF1","OR1J2"
"EBF1","OR1J1"
"EBF1","OR13F1"
"EBF1","OR13C4"
"EBF1","OR13C3"
"EBF1","OR13C8"
"EBF1","OR13C5"
"EBF1","OR13C2"
"EBF1","OR13C9"
"EBF1","OR2K2"
"EBF1","OR13J1"
"EBF1","OR9A2"
"EBF1","OR2A12"
"EBF1","OR2A1"
"EBF1","OR2A42"
"EBF1","OR9A4"
"EBF1","OR2Y1"
"EBF1","OR13D1"
"EBF1","OR5H6"
"EBF1","OR5H2"
"EBF1","OR6B3"
"EBF1","OR6K6"
"EBF1","OR11L1"
"EBF1","OR2T34"
"EBF1","OR2T35"
"EBF1","OR10T2"
"EBF1","OR10K1"
"EBF1","OR10R2"
"EBF1","OR6Y1"
"EBF1","OR6P1"
"EBF1","OR10X1"
"EBF1","OR10Z1"
"EBF1","OR6K2"
"EBF1","OR6K3"
"EBF1","OR6N1"
"EBF1","OR6N2"
"EBF1","OR2L8"
"EBF1","OR13G1"
"EBF1","OR2G3"
"EBF1","OR2G2"
"EBF1","OR6F1"
"EBF1","OR2T10"
"EBF1","OR2T4"
"EBF1","OR2T11"
"EBF1","OR2T29"
"EBF1","OR2T3"
"EBF1","OR2T27"
"EBF1","OR4Q3"
"EBF1","OR11H2"
"EBF1","OR8U1"
"EBF1","OR2L2"
"EBF1","OR5J2"
"EBF1","OR10AG1"
"EBF1","OR4F5"
"EBF1","OR4C3"
"EBF1","OR6S1"
"EBF1","OR4K15"
"EBF1","OR4K13"
"EBF1","OR4L1"
"EBF1","OR5B3"
"EBF1","OR4X1"
"EBF1","OR8K5"
"EBF1","OR8K3"
"EBF1","OR52N1"
"EBF1","OR56A3"
"EBF1","OR52N5"
"EBF1","OR51Q1"
"EBF1","OR52J3"
"EBF1","OR51F2"
"EBF1","OR51A7"
"EBF1","OR52I2"
"EBF1","OR5W2"
"EBF1","OR4A16"
"EBF1","OR4C6"
"EBF1","OR4S2"
"EBF1","OR10A6"
"EBF1","OR56B4"
"EBF1","OR6X1"
"EBF1","OR4A5"
"EBF1","OR8U3"
"EBF1","OR9G1"
"EBF1","OR5AK2"
"EBF1","OR1S1"
"EBF1","OR1L3"
"EBF1","OR1L1"
"EBF1","OR2AE1"
"EBF1","OR2V1"
"EBF1","OR5K1"
"EBF1","OR5K2"
"EBF1","OR10J5"
"EBF1","OR14A16"
"EBF1","OR14C36"
"EBF1","OR2T6"
"EBF1","OR51E1"
"EBF1","OR8D1"
"EBF1","OR5P2"
"EBF1","OR5P3"
"EBF1","OR10C1"
"EBF1","OR5B12"
"EBF1","OR5B2"
"EBF1","OR2M4"
"EBF1","OR2M2"
"EBF1","OR2V2"
"EBF1","OR2A7"
"EBF1","OR2A14"
"EBF1","OR2A5"
"EBF1","OR4C12"
"EBF1","OR7D2"
"EBF1","OR5M11"
"EBF1","OR8B4"
"EBF1","OR8B2"
"EBF1","OR6C1"
"EBF1","OR52B2"
"EBF1","OR52E6"
"EBF1","OR2B2"
"EBF1","OR2H1"
"EBF1","OR2J1"
"EBF1","OR11A1"
"EBF1","OR8D2"
"EBF1","OR2AG1"
"EBF1","OR10A5"
"EBF1","OR10A2"
"EBF1","OR10A4"
"EBF1","OR2D2"
"EBF1","OR51E2"
"EBF1","OR52A5"
"EBF1","OR51V1"
"EBF1","OR51B5"
"EBF1","OR51B6"
"EBF1","OR51M1"
"EBF1","OR51I1"
"EBF1","OR51I2"
"EBF1","OR52D1"
"EBF1","OR2S2"
"EBF1","OR6C3"
"EBF1","OR6C2"
"EBF1","OR5AC2"
"EBF1","OR1A1"
"EBF1","OR14J1"
"EBF1","OR5V1"
"EBF1","OR12D3"
"EBF1","OR52A1"
"EBF1","OR2W1"
"EBF1","OR10H1"
"EBF1","OR1A2"
"EBF1","OR51B4"
"EBF1","OR51B2"
"PMPCB","PHB1"
"PMPCB","MAIP1"
"PMPCB","PHB2"
"PMPCB","SMDT1"
"PMPCB","SPG7"
"PMPCB","AFG3L2"
"GLRX3","ACO1"
"GLRX3","IREB2"
"PRKACA","AQP2"
"PRKACG","AQP2"
"PRKACB","AQP2"
"SKP1","IREB2"
"PMPCA","PHB1"
"PMPCA","MAIP1"
"PMPCA","PHB2"
"PMPCA","SMDT1"
"PMPCA","SPG7"
"PMPCA","AFG3L2"
"CUL1","IREB2"
"NEDD8","IREB2"
"SLC22A17","LCN2"
"FBXL5","IREB2"
"ARL2","TUBB4A"
"ARL2","TUBB4B"
"ARL2","TUBB3"
"ARL2","TUBB2A"
"ARL2","TBCD"
"ARL2","TUBB6"
"ARL2","TUBB2B"
"ARL2","TUBB1"
"CSNK2A2","PDCL"
"CSNK2B","PDCL"
"CSNK2A1","PDCL"
"MYL1","TCAP"
"MYL1","TNNC2"
"MYL1","TPM3"
"MYL1","TPM2"
"MYL1","VIM"
"MYL1","TPM1"
"MYL1","DMD"
"MYL1","TNNT1"
"MYL1","DES"
"MYL1","TNNI1"
"MYL1","TNNI3"
"MYL1","NEB"
"MYL1","TMOD1"
"MYL1","ACTN2"
"MYL1","TNNT3"
"MYL1","TNNT2"
"MYL1","TNNI2"
"MYL1","TNNC1"
"MYL1","TPM4"
"MYL1","MYBPC1"
"MYL1","ACTN3"
"MYL1","MYBPC2"
"MYL1","MYBPC3"
"MYL1","TTN"
"MYL1","TMOD3"
"MYL1","TMOD4"
"MYL1","TMOD2"
"MYL3","TCAP"
"MYL3","TNNC2"
"MYL3","TPM3"
"MYL3","TPM2"
"MYL3","VIM"
"MYL3","TPM1"
"MYL3","DMD"
"MYL3","TNNT1"
"MYL3","DES"
"MYL3","TNNI1"
"MYL3","TNNI3"
"MYL3","NEB"
"MYL3","TMOD1"
"MYL3","ACTN2"
"MYL3","TNNT3"
"MYL3","TNNT2"
"MYL3","TNNI2"
"MYL3","TNNC1"
"MYL3","TPM4"
"MYL3","MYBPC1"
"MYL3","ACTN3"
"MYL3","MYBPC2"
"MYL3","MYBPC3"
"MYL3","TTN"
"MYL3","TMOD3"
"MYL3","TMOD4"
"MYL3","TMOD2"
"MYL2","TCAP"
"MYL2","TNNC2"
"MYL2","TPM3"
"MYL2","TPM2"
"MYL2","VIM"
"MYL2","TPM1"
"MYL2","DMD"
"MYL2","TNNT1"
"MYL2","DES"
"MYL2","TNNI1"
"MYL2","TNNI3"
"MYL2","NEB"
"MYL2","TMOD1"
"MYL2","ACTN2"
"MYL2","TNNT3"
"MYL2","TNNT2"
"MYL2","TNNI2"
"MYL2","TNNC1"
"MYL2","TPM4"
"MYL2","MYBPC1"
"MYL2","ACTN3"
"MYL2","MYBPC2"
"MYL2","MYBPC3"
"MYL2","TTN"
"MYL2","TMOD3"
"MYL2","TMOD4"
"MYL2","TMOD2"
"MYH3","TCAP"
"MYH3","TNNC2"
"MYH3","TPM3"
"MYH3","TPM2"
"MYH3","VIM"
"MYH3","TPM1"
"MYH3","DMD"
"MYH3","TNNT1"
"MYH3","DES"
"MYH3","TNNI1"
"MYH3","TNNI3"
"MYH3","NEB"
"MYH3","TMOD1"
"MYH3","ACTN2"
"MYH3","TNNT3"
"MYH3","TNNT2"
"MYH3","TNNI2"
"MYH3","TNNC1"
"MYH3","TPM4"
"MYH3","MYBPC1"
"MYH3","ACTN3"
"MYH3","MYBPC2"
"MYH3","MYBPC3"
"MYH3","TTN"
"MYH3","TMOD3"
"MYH3","TMOD4"
"MYH3","TMOD2"
"MYL4","TCAP"
"MYL4","TNNC2"
"MYL4","TPM3"
"MYL4","TPM2"
"MYL4","VIM"
"MYL4","TPM1"
"MYL4","DMD"
"MYL4","TNNT1"
"MYL4","DES"
"MYL4","TNNI1"
"MYL4","TNNI3"
"MYL4","NEB"
"MYL4","TMOD1"
"MYL4","ACTN2"
"MYL4","TNNT3"
"MYL4","TNNT2"
"MYL4","TNNI2"
"MYL4","TNNC1"
"MYL4","TPM4"
"MYL4","MYBPC1"
"MYL4","ACTN3"
"MYL4","MYBPC2"
"MYL4","MYBPC3"
"MYL4","TTN"
"MYL4","TMOD3"
"MYL4","TMOD4"
"MYL4","TMOD2"
"MYH6","TCAP"
"MYH6","TNNC2"
"MYH6","TPM3"
"MYH6","TPM2"
"MYH6","VIM"
"MYH6","TPM1"
"MYH6","DMD"
"MYH6","TNNT1"
"MYH6","DES"
"MYH6","TNNI1"
"MYH6","TNNI3"
"MYH6","NEB"
"MYH6","TMOD1"
"MYH6","ACTN2"
"MYH6","TNNT3"
"MYH6","TNNT2"
"MYH6","TNNI2"
"MYH6","TNNC1"
"MYH6","TPM4"
"MYH6","MYBPC1"
"MYH6","ACTN3"
"MYH6","MYBPC2"
"MYH6","MYBPC3"
"MYH6","TTN"
"MYH6","TMOD3"
"MYH6","TMOD4"
"MYH6","TMOD2"
"MYH8","TCAP"
"MYH8","TNNC2"
"MYH8","TPM3"
"MYH8","TPM2"
"MYH8","VIM"
"MYH8","TPM1"
"MYH8","DMD"
"MYH8","TNNT1"
"MYH8","DES"
"MYH8","TNNI1"
"MYH8","TNNI3"
"MYH8","NEB"
"MYH8","TMOD1"
"MYH8","ACTN2"
"MYH8","TNNT3"
"MYH8","TNNT2"
"MYH8","TNNI2"
"MYH8","TNNC1"
"MYH8","TPM4"
"MYH8","MYBPC1"
"MYH8","ACTN3"
"MYH8","MYBPC2"
"MYH8","MYBPC3"
"MYH8","TTN"
"MYH8","TMOD3"
"MYH8","TMOD4"
"MYH8","TMOD2"
"PSMB11","CCDC22"
"PSMB11","DCUN1D2"
"PSMB11","COMMD6"
